Region	Country	Year	Month	Product	Category	Sales	Units
Europe	Germany	2016	12	Oboe	Winds	2408.00	492
Europe	Germany	2016	12	Clarinet	Winds	5191.00	313
Europe	Germany	2016	12	Trumpet	Brass	6459.00	469
Europe	Germany	2016	12	Trombone	Brass	6320.00	462
Europe	Germany	2016	12	Tuba	Brass	3652.00	444
Europe	Germany	2016	12	Sax	Winds	4364.00	491
Europe	UK	2016	12	Piano	Strings	5772.00	536
Europe	UK	2016	12	Violin	Strings	6000.00	303
Europe	UK	2016	12	Cello	Strings	3552.00	682
Europe	UK	2016	12	Guitar	Strings	3461.00	636
Europe	UK	2016	12	Flute	Winds	2691.00	329
Europe	UK	2016	12	Oboe	Winds	3668.00	318
Europe	UK	2016	12	Clarinet	Winds	6122.00	252
Europe	UK	2016	12	Trumpet	Brass	3628.00	655
Europe	UK	2016	12	Trombone	Brass	2522.00	506
Europe	UK	2016	12	Tuba	Brass	2070.00	434
Europe	UK	2016	12	Sax	Winds	6082.00	488
Europe	Spain	2016	12	Piano	Strings	2339.00	557
Europe	Spain	2016	12	Violin	Strings	2522.00	640
Europe	Spain	2016	12	Cello	Strings	6532.00	302
Europe	Spain	2016	12	Guitar	Strings	6355.00	263
Europe	Spain	2016	12	Flute	Winds	5894.00	201
Europe	Spain	2016	12	Oboe	Winds	4404.00	467
Europe	Spain	2016	12	Clarinet	Winds	2455.00	551
Europe	Spain	2016	12	Trumpet	Brass	5566.00	239
Europe	Spain	2016	12	Trombone	Brass	6922.00	548
Europe	Spain	2016	12	Tuba	Brass	6831.00	639
Europe	Spain	2016	12	Sax	Winds	2821.00	539
Africa	Egypt	2016	12	Piano	Strings	5544.00	618
Africa	Egypt	2016	12	Violin	Strings	6882.00	410
Africa	Egypt	2016	12	Cello	Strings	2921.00	469
Africa	Egypt	2016	12	Guitar	Strings	5688.00	595
Africa	Egypt	2016	12	Flute	Winds	3820.00	390
Africa	Egypt	2016	12	Oboe	Winds	3559.00	203
Africa	Egypt	2016	12	Clarinet	Winds	2746.00	687
Africa	Egypt	2016	12	Trumpet	Brass	6695.00	281
Africa	Egypt	2016	12	Trombone	Brass	6129.00	586
Africa	Egypt	2016	12	Tuba	Brass	3567.00	693
Africa	Egypt	2016	12	Sax	Winds	5829.00	685
Africa	Morocco	2016	12	Piano	Strings	6557.00	630
Africa	Morocco	2016	12	Violin	Strings	3910.00	522
Africa	Morocco	2016	12	Cello	Strings	4848.00	245
Africa	Morocco	2016	12	Guitar	Strings	3648.00	270
Africa	Morocco	2016	12	Flute	Winds	3566.00	406
Africa	Morocco	2016	12	Oboe	Winds	6803.00	558
Africa	Morocco	2016	12	Clarinet	Winds	4171.00	580
Africa	Morocco	2016	12	Trumpet	Brass	2131.00	414
Africa	Morocco	2016	12	Trombone	Brass	6095.00	346
Africa	Morocco	2016	12	Tuba	Brass	5152.00	339
Africa	Morocco	2016	12	Sax	Winds	4635.00	519
Asia	Japan	2016	12	Piano	Strings	4163.00	501
Asia	Japan	2016	12	Violin	Strings	5093.00	415
Asia	Japan	2016	12	Cello	Strings	2506.00	552
Asia	Japan	2016	12	Guitar	Strings	3166.00	232
Asia	Japan	2016	12	Flute	Winds	2081.00	580
Asia	Japan	2016	12	Oboe	Winds	6588.00	556
Asia	Japan	2016	12	Clarinet	Winds	3114.00	672
Asia	Japan	2016	12	Trumpet	Brass	3018.00	494
Asia	Japan	2016	12	Trombone	Brass	5173.00	615
Asia	Japan	2016	12	Tuba	Brass	4186.00	436
Asia	Japan	2016	12	Sax	Winds	4430.00	212
Asia	China	2016	12	Piano	Strings	6275.00	431
Asia	China	2016	12	Violin	Strings	2182.00	232
Asia	China	2016	12	Cello	Strings	6571.00	200
Asia	China	2016	12	Guitar	Strings	4611.00	475
Asia	China	2016	12	Flute	Winds	6346.00	268
Asia	China	2016	12	Oboe	Winds	3804.00	473
Asia	China	2016	12	Clarinet	Winds	5005.00	220
Asia	China	2016	12	Trumpet	Brass	5017.00	304
Asia	China	2016	12	Trombone	Brass	5471.00	584
Asia	China	2016	12	Tuba	Brass	5189.00	543
Asia	China	2016	12	Sax	Winds	5829.00	343
Asia	India	2016	12	Piano	Strings	2710.00	329
Asia	India	2016	12	Violin	Strings	2216.00	560
Asia	India	2016	12	Cello	Strings	3437.00	562
Asia	India	2016	12	Guitar	Strings	2961.00	644
Asia	India	2016	12	Flute	Winds	2957.00	221
Asia	India	2016	12	Oboe	Winds	3976.00	227
Asia	India	2016	12	Clarinet	Winds	5105.00	313
Asia	India	2016	12	Trumpet	Brass	5397.00	674
Asia	India	2016	12	Trombone	Brass	6727.00	439
Asia	India	2016	12	Tuba	Brass	4475.00	217
Asia	India	2016	12	Sax	Winds	3700.00	493
Asia	Thailand	2016	12	Piano	Strings	4713.00	210
Asia	Thailand	2016	12	Violin	Strings	3193.00	481
Asia	Thailand	2016	12	Cello	Strings	6263.00	516
Asia	Thailand	2016	12	Guitar	Strings	2184.00	465
Asia	Thailand	2016	12	Flute	Winds	2561.00	508
Asia	Thailand	2016	12	Oboe	Winds	2229.00	635
Asia	Thailand	2016	12	Clarinet	Winds	3221.00	209
Asia	Thailand	2016	12	Trumpet	Brass	5472.00	503
Asia	Thailand	2016	12	Trombone	Brass	3173.00	546
Asia	Thailand	2016	12	Tuba	Brass	6915.00	226
Asia	Thailand	2016	12	Sax	Winds	3055.00	234
Europe	Italy	2016	12	Piano	Strings	2931.00	548
Europe	Italy	2016	12	Violin	Strings	5856.00	283
Europe	Italy	2016	12	Cello	Strings	6032.00	371
Europe	Italy	2016	12	Guitar	Strings	4802.00	632
Europe	Italy	2016	12	Flute	Winds	5883.00	453
Europe	Italy	2016	12	Oboe	Winds	2499.00	403
Europe	Italy	2016	12	Clarinet	Winds	6566.00	224
Europe	Italy	2016	12	Trumpet	Brass	6325.00	291
Europe	Italy	2016	12	Trombone	Brass	5100.00	236
Europe	Italy	2016	12	Tuba	Brass	5067.00	566
Europe	Italy	2016	12	Sax	Winds	6203.00	229
South America	Mexico	2016	12	Piano	Strings	6815.00	206
South America	Mexico	2016	12	Violin	Strings	3310.00	329
South America	Mexico	2016	12	Cello	Strings	3103.00	658
South America	Mexico	2016	12	Guitar	Strings	5835.00	368
South America	Mexico	2016	12	Flute	Winds	4294.00	219
South America	Mexico	2016	12	Oboe	Winds	2693.00	328
South America	Mexico	2016	12	Clarinet	Winds	6228.00	544
South America	Mexico	2016	12	Trumpet	Brass	2057.00	412
South America	Mexico	2016	12	Trombone	Brass	3109.00	277
South America	Mexico	2016	12	Tuba	Brass	2383.00	242
South America	Mexico	2016	12	Sax	Winds	6643.00	313
South America	Brazil	2016	12	Piano	Strings	4666.00	674
South America	Brazil	2016	12	Violin	Strings	6436.00	677
South America	Brazil	2016	12	Cello	Strings	5965.00	247
South America	Brazil	2016	12	Guitar	Strings	6626.00	532
South America	Brazil	2016	12	Flute	Winds	4162.00	252
South America	Brazil	2016	12	Oboe	Winds	3780.00	316
South America	Brazil	2016	12	Clarinet	Winds	3980.00	429
South America	Brazil	2016	12	Trumpet	Brass	6032.00	495
South America	Brazil	2016	12	Trombone	Brass	4249.00	286
South America	Brazil	2016	12	Tuba	Brass	3473.00	447
South America	Brazil	2016	12	Sax	Winds	6420.00	542
South America	Argentina	2016	12	Piano	Strings	4795.00	471
South America	Argentina	2016	12	Violin	Strings	4334.00	203
South America	Argentina	2016	12	Cello	Strings	5177.00	419
South America	Argentina	2016	12	Guitar	Strings	5231.00	252
South America	Argentina	2016	12	Flute	Winds	5428.00	456
South America	Argentina	2016	12	Oboe	Winds	2026.00	471
South America	Argentina	2016	12	Clarinet	Winds	2379.00	438
South America	Argentina	2016	12	Trumpet	Brass	6812.00	388
South America	Argentina	2016	12	Trombone	Brass	5520.00	424
South America	Argentina	2016	12	Tuba	Brass	5638.00	345
South America	Argentina	2016	12	Sax	Winds	4896.00	307
